location	code	product_ean	store_name
Europe/Malta	MT	8862462931504	Valletta
America/New_York	US	7586974719535	Kendall
America/Bogota	CO	0492820407204	San Carlos
Africa/Tripoli	LY	3647663991107	Ghat
America/Los_Angeles	US	7902738848035	Bryn Mawr-Skyway
America/Argentina/Buenos_Aires	AR	9333626896339	Pontevedra
Europe/London	GB	0966370563913	Arbroath
Asia/Bishkek	KG	5717706149753	Jalal-Abad
America/Santarem	BR	8407355514923	Altamira
Africa/Tripoli	LY	8531168432447	Ghat
Australia/Sydney	AU	2964973875424	Baulkham Hills
Europe/Rome	IT	7407976412463	Ragusa
Europe/Paris	FR	8749357570003	Bron
Asia/Yakutsk	RU	4581876823734	Aykhal
Africa/Douala	CM	7567512780460	Tonga
America/Chicago	US	8962713135979	Crystal Lake
Pacific/Honolulu	US	1620429622417	Kahului
America/Sao_Paulo	BR	6508779049892	Sarandi
America/Sao_Paulo	BR	7215231287417	Resplendor
Africa/Khartoum	SD	8598100610905	Ar Ruseris
Europe/London	GB	0713906498429	Great Wyrley
Europe/Amsterdam	NL	2056001549381	Barneveld
America/Los_Angeles	US	6011327351007	South Whittier
Europe/Moscow	RU	8905605195804	Danilov
America/Los_Angeles	US	9718962539087	Kent
Europe/London	GB	8452741082593	Strood
Asia/Kolkata	IN	2782536637902	Pune
Europe/Vilnius	LT	3702955457324	Ukmerge
America/Costa_Rica	CR	5609624939281	Liberia
Europe/Moscow	RU	6097796988791	Bavly
Asia/Bangkok	TH	3113526787700	Damnoen Saduak
Asia/Kolkata	IN	9482033128059	Sojat
Asia/Kolkata	IN	2073855880378	Leteri
America/Chicago	US	8939658765714	San Juan
America/Chicago	US	0498485040268	Palestine
America/Los_Angeles	US	4400010078185	Laguna Niguel
Asia/Kuala_Lumpur	MY	1594921958186	Kulai
Europe/Madrid	ES	6367243478008	Puertollano
Asia/Kolkata	IN	8483286064522	Osmanabad
Europe/Sofia	BG	9292857452427	Smolyan
Asia/Kolkata	IN	8172230583270	Kheda
Europe/Rome	IT	7391050900253	Misterbianco
Asia/Manila	PH	0037110681584	Talisay
America/New_York	US	1992943595417	Jersey City
Asia/Shanghai	CN	0508278488006	Longgang
Europe/Berlin	DE	8166865006051	Schleswig
Asia/Yekaterinburg	RU	6558459670458	Lesnoy
America/Los_Angeles	US	7112162811844	Mira Mesa
Asia/Tokyo	JP	3232974707105	Shimotoda
Europe/Berlin	DE	7431080427075	Aschaffenburg
America/Sao_Paulo	BR	1777818972896	Carlos Barbosa
Asia/Kuala_Lumpur	MY	2327746608337	Teluk Intan
Europe/Kiev	UA	1368206997999	Shepetivka
Asia/Kolkata	IN	3204383462883	Rangia
Asia/Jakarta	ID	0915212918756	Cibinong
Europe/Moscow	RU	4629264466184	Tyoply Stan
Africa/Brazzaville	CG	3864054924524	Brazzaville
America/Los_Angeles	US	2893760614635	Santa Maria
America/Sao_Paulo	BR	3067463724550	Miracema
America/Argentina/Buenos_Aires	AR	4658928549413	Chacabuco
America/New_York	US	5454240930446	Gainesville
America/Managua	NI	8428479451093	Jinotepe
Europe/London	GB	4172308712087	Barnet
Europe/Sofia	BG	9153726142873	Aytos
Europe/Volgograd	RU	0841554433858	Mikhaylovka
America/La_Paz	BO	9834942296648	Tupiza
Asia/Jakarta	ID	1144199368080	Diwek
Africa/Lagos	NG	2807100172396	Kafanchan
America/New_York	US	0410489835534	Port Richmond
America/Santiago	CL	3439758055623	La Ligua
Europe/Brussels	BE	8494685215804	Lille
Europe/Amsterdam	NL	7486747469547	Tongelre
Europe/Rome	IT	3393481697102	Mesagne
Europe/Kiev	UA	3900340416059	Voznesensk
Europe/Vilnius	LT	1857722706326	Alytus
America/El_Salvador	SV	7719670430835	Ilopango
America/Chicago	US	8635409428166	Searcy
America/New_York	US	4759074962658	Jersey City
Europe/Madrid	ES	8955517054706	Reus
America/Bogota	CO	7426125437973	Puerto Colombia
America/Los_Angeles	US	7600394165304	Watsonville
Europe/Berlin	DE	4597083630690	Gauting
Europe/Berlin	DE	7311058215470	Trossingen
Europe/Rome	IT	3693816692988	Villabate
Asia/Kolkata	IN	8956602796204	Deoli
Africa/Casablanca	MA	9589733618672	Azrou
America/Glace_Bay	CA	5906315726527	Sydney
Australia/Perth	AU	1621644487157	Willetton
Asia/Kuching	MY	8207966132147	Donggongon
Africa/Lagos	NG	9427003164064	Igbara-Odo
America/Chicago	US	2321082861906	Rosemount
America/Sao_Paulo	BR	3452219032810	Buri
Asia/Jakarta	ID	9668716354018	Cibinong
Asia/Kolkata	IN	0948723851809	Rafiganj
Asia/Jakarta	ID	1837207419248	Simpang
America/New_York	US	9671585801231	Yonkers
Asia/Manila	PH	9413649403292	Baliuag
America/New_York	US	4698572363645	Gates-North Gates
Asia/Karachi	PK	9277591296896	Bhit Shah
Africa/Kinshasa	CD	0335537491473	Kasangulu
America/New_York	US	8161214629240	Venice
America/New_York	US	9973180365812	Far Rockaway
Europe/Zaporozhye	UA	1179392827775	Polohy
America/Argentina/Buenos_Aires	AR	2138309974932	Pontevedra
Europe/Madrid	ES	0635761552316	Cardedeu
Europe/London	GB	1548273557429	Arbroath
America/Chicago	US	4497815105291	West Des Moines
Europe/Madrid	ES	7456168127906	Ferrol
America/Puerto_Rico	PR	9318033057153	Aguadilla
Europe/Madrid	ES	6113278814898	Caravaca
Europe/Rome	IT	2690753171980	Volla
Asia/Shanghai	CN	4365115483190	Pingyi
Europe/Sarajevo	BA	5762291713254	Bijeljina
America/Havana	CU	8666742672015	Jaruco
America/Los_Angeles	US	2846341711711	Riverbank
Asia/Shanghai	CN	7245077466424	Haicheng
America/New_York	US	1043711046751	Nutley
Asia/Tokyo	JP	6459355081693	Toba
Asia/Kolkata	IN	4659928019210	Dharmapuri
Asia/Aden	YE	6177096422857	Ataq
Asia/Tokyo	JP	4903932100076	Fujioka
Europe/Paris	FR	8024624171900	Lons-le-Saunier
America/New_York	US	4464767991739	Bon Air
Africa/Lagos	NG	0833264294010	Ilesa
America/New_York	US	9576753659884	Collinwood
Asia/Jakarta	ID	4893173586732	Besuki
Asia/Yangon	MM	4576567746034	Myawadi
America/New_York	US	8552805872211	Covington
Asia/Irkutsk	RU	2641043891002	Ulan-Ude
Asia/Ho_Chi_Minh	VN	0305700421521	Sa Dec
Europe/Rome	IT	6696864439090	Ventimiglia
America/Chicago	US	7004629515948	New City
Asia/Kolkata	IN	2714998277518	Leteri
America/Managua	NI	6253533018071	Jinotepe
America/New_York	US	3555101427562	Clermont
America/New_York	US	9359765005227	Nutley
Asia/Kolkata	IN	4485177626271	Diamond Harbour
Australia/Sydney	AU	3483981982829	Strathfield
Asia/Karachi	PK	6264507464190	Fazilpur
America/New_York	US	8830624460834	Kensington
Europe/Berlin	DE	7724783735050	Stuttgart
Europe/Helsinki	FI	3665203703263	Espoo
Europe/London	GB	0208718167002	Strood
America/Caracas	VE	9577399437317	Barinas
Europe/Istanbul	TR	8773485892072	Aksaray
America/Mexico_City	MX	8247163128420	Contla
Asia/Bangkok	TH	7436930579522	Bua Yai
America/Los_Angeles	US	5290677110125	Kent
America/Chicago	US	6065224832329	Abilene
Asia/Tokyo	JP	2077526537899	Toba
America/Santiago	CL	2914345040202	La Ligua
Asia/Kolkata	IN	5075376241680	Malaut
Asia/Baghdad	IQ	7542583993056	Karbala
Europe/London	GB	4317428917572	Lower Earley
Europe/Rome	IT	8548579997977	Roseto degli Abruzzi
Europe/Rome	IT	1798744618221	Perugia
Asia/Jakarta	ID	1044041569996	Diwek
America/Los_Angeles	US	0792248599667	Bryn Mawr-Skyway
America/New_York	US	7790955982300	Toledo
Europe/Istanbul	TR	4938396297819	Gaziantep
Europe/Madrid	ES	4837529718668	San Juan de Aznalfarache
America/Vancouver	CA	8506866539040	Vernon
Europe/Lisbon	PT	5826481243751	Carnaxide
America/Bogota	CO	7083410668612	Buenaventura
America/Santiago	CL	3989881326508	Chiguayante
America/Sao_Paulo	BR	6193849644949	Itabirito
Europe/Berlin	DE	7576362750301	Kirchlengern
America/Sao_Paulo	BR	3227529335384	Buri
America/Los_Angeles	US	2779246995682	Encinitas
Indian/Reunion	RE	2526205849445	Saint-Denis
Europe/Warsaw	PL	3901857673522	Jaworzno
America/Vancouver	CA	7113734295482	Kelowna
Europe/Rome	IT	2270256880628	Chiavari
Europe/Lisbon	PT	6976084558369	Custoias
Africa/Johannesburg	ZA	1658409022629	Vryheid
America/New_York	US	6048874526756	Clermont
Asia/Karachi	PK	6590136238131	Sillanwali
America/Mazatlan	MX	0740564874678	Acaponeta
Europe/Rome	IT	8091827496987	Portogruaro
America/Havana	CU	0663495329652	Jaruco
Europe/London	GB	8286349898450	Rhosllanerchrugog
Europe/Amsterdam	NL	2628565227571	Tongelre
Africa/Douala	CM	2533461326641	Tonga
Europe/Istanbul	TR	7756696064682	Sungurlu
America/Phoenix	US	7510320430829	Scottsdale
America/New_York	US	0192658638909	Palm Valley
Europe/Rome	IT	4145210098297	Ariccia
America/New_York	US	4014454630207	Gainesville
Asia/Manila	PH	4181443595578	Burgos
America/New_York	US	8902906564360	Chillum
Europe/Berlin	DE	2242288710990	Trossingen
Europe/Kiev	UA	4406029294356	Zvenihorodka
America/Mexico_City	MX	6991059509429	Teziutlan
Europe/Paris	FR	9771139389939	Montpellier
America/Lima	PE	0843785281246	Yunguyo
Asia/Kolkata	IN	3159183903572	Bhuban
America/New_York	US	5727140998947	Mechanicsville
Pacific/Efate	VU	3319796542531	Port-Vila
Europe/Berlin	DE	5631328126698	Wesseling
Europe/Volgograd	RU	0208980894941	Mikhaylovka
Asia/Kolkata	IN	6848170695695	Hungund
America/New_York	US	2741627924949	West Chester
America/New_York	US	4198587392260	Keene
Asia/Yekaterinburg	RU	4693239246613	Kachkanar
Asia/Yerevan	AM	3193146935095	Hrazdan
Asia/Kolkata	IN	3138751894368	Teghra
Asia/Bangkok	TH	7640610555175	Nakhon Si Thammarat
America/New_York	US	6808501001731	Sicklerville
America/Los_Angeles	US	4997776098798	Riverbank
Asia/Jakarta	ID	9006289237572	Tebingtinggi
Europe/Istanbul	TR	5069211772248	Edremit
Asia/Jakarta	ID	2724694341994	Diwek
America/Chicago	US	2297166394595	Coralville
Europe/Madrid	ES	5866995049975	Caravaca
Europe/Zaporozhye	UA	6072343655630	Polohy
Asia/Yekaterinburg	RU	7363783580361	Kachkanar
Asia/Tokyo	JP	3861714765725	Motomachi
America/New_York	US	2929758433374	Martinsburg
Asia/Shanghai	CN	5877064015517	Xiangtan
America/New_York	US	5714979614988	New Canaan
Africa/Dar_es_Salaam	TZ	2188532897553	Nyangao
Europe/Rome	IT	5115113612547	Misterbianco
Europe/Brussels	BE	3593154017019	Rixensart
Europe/Kiev	UA	8690139265818	Voznesensk
Europe/Rome	IT	0158688746427	Mesagne
America/Bogota	CO	0492073070392	Andes
America/Chicago	US	8865553029234	Murray
America/Bogota	CO	7854389361473	Villa del Rosario
America/Los_Angeles	US	1639559456267	Norco
Europe/London	GB	8208727639400	Penzance
Australia/Sydney	AU	6232368552509	Griffith
Asia/Dhaka	BD	8809633048340	Manikchari
America/Los_Angeles	US	2764638124092	Redding
Europe/Paris	FR	4215706646476	Pamiers
America/Argentina/Buenos_Aires	AR	1376810041465	Chacabuco
Europe/London	GB	2587430765429	Surbiton
Africa/Lubumbashi	CD	7460173045988	Beni
America/New_York	US	4141288902450	Chillum
Europe/Rome	IT	2422957711842	Mesagne
Asia/Jakarta	ID	7216613365839	Randudongkal
Europe/Podgorica	ME	7783917978220	Budva
Asia/Manila	PH	6901053676201	Antipolo
Europe/Moscow	RU	1235528472766	Volokolamsk
Europe/Brussels	BE	3698186965434	Gembloux
America/Bogota	CO	9009675175434	El Copey
America/Menominee	US	9026047868572	Iron River
Australia/Melbourne	AU	7488587761409	Frankston South
Europe/Madrid	ES	3510025790321	Talavera de la Reina
Africa/Djibouti	DJ	6312252535273	'Ali Sabieh
Europe/Istanbul	TR	9727434170550	Mardin
Asia/Samarkand	UZ	2491678457612	Jizzax
America/Fortaleza	BR	5272835617370	Pedro II
Asia/Kolkata	IN	0337844197895	Chamba
Europe/Brussels	BE	8853138356479	Temse
Europe/Istanbul	TR	6416263689281	Mardin
Europe/Andorra	AD	4646078943502	les Escaldes
America/Managua	NI	8569079014759	Somoto
America/New_York	US	6651305685498	Leland
Europe/Rome	IT	3443072581621	San Giuliano Milanese
America/Santiago	CL	6373453413852	La Ligua
Europe/Sofia	BG	1282465006967	Smolyan
Asia/Shanghai	CN	6993973325529	Pucheng
Europe/Berlin	DE	0022257326641	Nidderau
Asia/Bangkok	TH	1766991267318	Bang Ban
Europe/London	GB	8807019942404	Brierley Hill
America/Guatemala	GT	1604004790821	Chichicastenango
Europe/Rome	IT	6748449258067	Ventimiglia
Asia/Seoul	KR	9727287917920	Hongseong
Europe/Amsterdam	NL	5244196560770	Barneveld
Asia/Kolkata	IN	2074490249148	Jais
Asia/Jakarta	ID	9391198227647	Sukabumi
Asia/Kolkata	IN	4407474044695	Bhayandar
Asia/Kolkata	IN	5328091175618	Gorakhpur
Asia/Manila	PH	2103571922752	Cebu City
Europe/Warsaw	PL	0246410895472	Reda
Europe/Paris	FR	2327365144209	Quimper
America/New_York	US	2004563697194	Belle Glade
America/Los_Angeles	US	3251576754584	Glendale
Europe/Rome	IT	4377982912888	Gorgonzola
America/Los_Angeles	US	9834284369154	Bothell
Asia/Yekaterinburg	RU	0155137492560	Oktyabr’skiy
Europe/Bratislava	SK	1929562017853	Skalica
Asia/Tokyo	JP	2204094127188	Kamakura
Asia/Jakarta	ID	2575555165088	Pekanbaru
Europe/Oslo	NO	8810575310518	Harstad
Asia/Yekaterinburg	RU	0760967401462	Ishim
Asia/Shanghai	CN	4070082957185	Wacheng
Asia/Jakarta	ID	5449273125129	Sukabumi
Africa/Tunis	TN	3916102884806	Beni Khiar
Europe/Istanbul	TR	3365600822160	Edremit
America/Chicago	US	3606307160651	San Juan
Asia/Kolkata	IN	6243081437943	Udumalaippettai
America/New_York	US	9313767021784	Sun City Center
Asia/Seoul	KR	9814691281553	Hongseong
Europe/Kiev	UA	9689382201970	Nova Kakhovka
Asia/Seoul	KR	7989694691325	T’aebaek
Europe/Berlin	DE	8243116551680	Karben
America/Argentina/Ushuaia	AR	9581298196466	Ushuaia
America/Los_Angeles	US	4449782909747	Mira Mesa
America/New_York	US	7232793066373	Bon Air
America/Sao_Paulo	BR	8646212480142	Guapimirim
Asia/Bangkok	TH	9070495939360	Tak Bai
America/New_York	US	0872033710061	Norwalk
America/Mexico_City	MX	7724583405498	Guanajuato
America/Havana	CU	0419477205670	Boyeros
Europe/Rome	IT	8962825552367	Bisceglie
America/New_York	US	1327342911559	Chillum
Asia/Jakarta	ID	4076777384618	Labuhan Deli
Asia/Bangkok	TH	8679900295698	Thap Than
Europe/Berlin	DE	5544690016750	Finnentrop
Asia/Kolkata	IN	6941050230631	Amreli
Asia/Jakarta	ID	5759745582313	Tebingtinggi
America/Los_Angeles	US	9993504918227	Norco
Africa/Lagos	NG	5673193414487	Kafanchan
Europe/London	GB	9576154870574	Lower Earley
America/Chicago	US	3429028576279	Hutchinson
Asia/Kolkata	IN	3044697716490	Moga
America/Mexico_City	MX	7439305739354	Guanajuato
Asia/Dili	TL	2039471426420	Maliana
Asia/Vladivostok	RU	6110224786971	Nikolayevsk-on-Amure
Asia/Tokyo	JP	4962439336548	Inawashiro
Europe/London	GB	7097991540960	Walton-on-the-Naze
America/Chicago	US	6127914845818	Westchester
Asia/Kolkata	IN	9992951599720	Bhayandar
America/Chicago	US	6802600097732	Pleasant Prairie
Europe/Berlin	DE	5557329696667	Oberhausen
Europe/Rome	IT	0625960271323	San Giuliano Milanese
Africa/Blantyre	MW	0663655528048	Salima
America/Los_Angeles	US	6436095596908	Santa Maria
Asia/Kolkata	IN	9744770638919	Elamanchili
Europe/Berlin	DE	3030094864988	Barmbek-Nord
Europe/Oslo	NO	5803672004186	Harstad
Europe/Moscow	RU	5350978354410	Danilov
Asia/Bangkok	TH	8244304242571	Nakhon Si Thammarat
America/Mexico_City	MX	5670887874992	Oaxaca
Europe/Moscow	RU	1756162036652	Kolomyagi
Europe/London	GB	4277126491609	Viewpark
Africa/Lubumbashi	CD	5326648400862	Beni
Asia/Kolkata	IN	1462485477132	Tiruppuvanam
Indian/Antananarivo	MG	5116213370962	Ambatondrazaka
America/New_York	US	2802263617067	Clermont
America/Chicago	US	0378520639216	Hutto
Europe/Berlin	DE	9428932105227	Eppingen
America/Lima	PE	6879306616062	Yunguyo
America/New_York	US	7009158320308	Taunton
Africa/Dar_es_Salaam	TZ	7813622516414	Chanika
Europe/Kiev	UA	6075251997762	Kherson
America/New_York	US	7825205747245	West Chester
Europe/Moscow	RU	1012227339411	Alatyr’
Asia/Bangkok	TH	8692816550569	Bang Ban
Asia/Tokyo	JP	9880132955901	Yamada
Asia/Kolkata	IN	8565394704979	Gingee
America/New_York	US	7991452586545	Punta Gorda Isles
Asia/Manila	PH	4326619217049	Burgos
Europe/Paris	FR	1376389382594	Ajaccio
Asia/Manila	PH	6940749109296	Talisay
Asia/Jakarta	ID	2232411004614	Pameungpeuk
Africa/Lagos	NG	0530250569250	Nkpor
America/Chicago	US	1136703929597	Ada
Europe/Warsaw	PL	1774125526033	Brzeg
Asia/Kolkata	IN	1179743995603	Adra
America/Manaus	BR	1907518207831	Itacoatiara
America/New_York	US	7955497612546	Woodbridge
Europe/Zagreb	HR	4800418703069	Split
Europe/Madrid	ES	7732364584980	San Fernando de Henares
Africa/Tunis	TN	3788220760511	Siliana
Asia/Kolkata	IN	2412719577816	Sirsi
America/Belem	BR	2957746695992	Soure
Europe/Moscow	RU	9673101916269	Arzamas
Asia/Kolkata	IN	3637351050674	Madhipura
Europe/Berlin	DE	6868185140140	Friedberg
Europe/Moscow	RU	9931386485208	Malakhovka
Africa/Nairobi	KE	7873157708357	Lodwar
Asia/Jerusalem	IL	3138141036620	Ramla
Europe/Berlin	DE	4145232895560	Nidderau
Asia/Kolkata	IN	7308743706337	Aklera
Asia/Manila	PH	3626916794580	Naga
Africa/Lagos	NG	6101121333351	Gaya
Asia/Tokyo	JP	1780186693102	Iwade
Asia/Tokyo	JP	7484034872247	Yamada
Europe/Moscow	RU	1566128462018	Kolomyagi
Europe/Paris	FR	7714406480542	Marseille 11
America/Halifax	CA	0131451302471	Charlottetown
Europe/Paris	FR	7042657119363	Bobigny
Asia/Shanghai	CN	2175560621854	Boli
Europe/Samara	RU	8657005295232	Otradnyy
America/Los_Angeles	US	9305453023035	Claremont
Asia/Kolkata	IN	1560533863644	Puducherry
Africa/Niamey	NE	6593757651907	Mirriah
Europe/Berlin	DE	2716881314614	Hermsdorf
America/Belem	BR	1755191125443	Soure
America/Belem	BR	2688349614140	Soure
America/Chicago	US	3969957387978	Abilene
America/Port-au-Prince	HT	1641378552587	Croix-des-Bouquets
America/Santiago	CL	0052413373059	San Bernardo
Europe/Zaporozhye	UA	8396810878543	Svatove
Europe/London	GB	5774862429747	Hartley
Asia/Bangkok	TH	7536879439700	Tak Bai
Africa/Tunis	TN	6413235448181	Siliana
Asia/Tokyo	JP	4943791988606	Shinshiro
America/El_Salvador	SV	2785838750812	Ilopango
Europe/Zaporozhye	UA	3173758054209	Svatove
Asia/Yekaterinburg	RU	2353782300126	Ozersk
America/Guayaquil	EC	0048421063686	Milagro
America/New_York	US	0433454521010	Fayetteville
Europe/Minsk	BY	8901916436513	Novogrudok
Europe/Helsinki	FI	9137698891601	Kallio
Europe/Moscow	RU	7552222127339	Valday
Africa/Mogadishu	SO	9631211707832	Kismayo
Europe/Rome	IT	6745845789188	Novara
Asia/Kolkata	IN	7349759640512	Parola
Europe/Madrid	ES	6567662383536	el Camp de l'Arpa del Clot
America/Denver	US	4862709887483	Kearns
Europe/Rome	IT	6706044258103	Mesagne
America/New_York	US	5133171079577	Bridgeport
Europe/Paris	FR	7073855682878	La Garenne-Colombes
America/New_York	US	1540241422432	Sun City Center
Asia/Kolkata	IN	0067632052760	Kundla
Europe/Moscow	RU	6093995900046	Stupino
Africa/Dar_es_Salaam	TZ	6272164059673	Nyangao
Asia/Kolkata	IN	4302068730414	Narwar
Asia/Manila	PH	8651003912863	Maasin
Europe/Berlin	DE	6781265631096	Gronau
Asia/Karachi	PK	8681589121830	Sillanwali
Asia/Shanghai	CN	1881458936597	Xiangtan
America/New_York	US	0346848128828	Toledo
America/Chicago	US	1875144587330	Pekin
America/New_York	US	4355508979409	Cypress Hills
America/Los_Angeles	US	2870825786100	Troutdale
America/Vancouver	CA	6361257377883	Kelowna
America/Menominee	US	7553811078988	Iron River
Africa/Gaborone	BW	0174508399291	Tonota
Africa/Dar_es_Salaam	TZ	7555216515686	Iringa
Asia/Shanghai	CN	1711022677390	Jiangyan
America/Bogota	CO	4571186638999	Socorro
America/New_York	US	8862296639164	Clermont
Asia/Shanghai	CN	1902720736278	Dongfeng
Europe/London	GB	1655009417459	Winsford
Europe/Berlin	DE	4628120111633	Verl
America/Chicago	US	6485323930687	Tupelo
Asia/Shanghai	CN	6143865832950	Zaozhuang
Asia/Jerusalem	IL	7678945850092	Rahat
Asia/Manila	PH	2926377015028	La Trinidad
Africa/Abidjan	CI	4769278797512	Lakota
Africa/Khartoum	SD	8039359052264	Ar Ruseris
America/Cuiaba	BR	9058999570630	Nova Xavantina
Europe/Brussels	BE	6437696128543	Beveren
Europe/Berlin	DE	5263598199869	Halstenbek
America/New_York	US	2594539781090	Fitchburg
Europe/Kiev	UA	8198344677216	Nova Kakhovka
Africa/Lagos	NG	0012754219737	Shagamu
Africa/Tunis	TN	1184363626820	Siliana
Asia/Kolkata	IN	8671737070264	Kenda
America/New_York	US	7719240722117	Milledgeville
Europe/Paris	FR	5306205559455	Pamiers
Europe/Berlin	DE	6025813498336	Wesseling
America/Mazatlan	MX	1093105965625	Acaponeta
America/New_York	US	2872093814318	Thomasville
America/Chicago	US	6961355603084	Greenville
America/Los_Angeles	US	7648814108500	Sunnyside
Asia/Dushanbe	TJ	2838832319353	Vahdat
Asia/Tokyo	JP	0461551995335	Shimotoda
Europe/Berlin	DE	5031383634211	Gifhorn
Europe/Berlin	DE	8399358134355	Walsrode
Asia/Tokyo	JP	1307055729931	Hakodate
America/Chicago	US	2838777347046	Murray
Europe/Copenhagen	DK	1500599470875	Frederiksberg
Asia/Manila	PH	6252487612489	Sorsogon
Europe/Rome	IT	0504208437359	San Giuliano Milanese
America/Los_Angeles	US	0698617448867	Bryn Mawr-Skyway
Asia/Yakutsk	RU	5957723125310	Aykhal
Europe/Rome	IT	0336535667297	Bisceglie
Asia/Shanghai	CN	0797912052271	Danjiangkou
Europe/Minsk	BY	5782989367354	Novogrudok
America/Chicago	US	5392475697744	Shreveport
America/Mexico_City	MX	0499712623391	Guanajuato
Europe/London	GB	7013772042676	Thetford
Asia/Yangon	MM	4185337742727	Myawadi
America/Sao_Paulo	BR	4132939779071	Resplendor
Europe/Moscow	RU	2801510049866	Valday
Asia/Kolkata	IN	0899446185453	Amreli
America/New_York	US	6570990123934	Brighton Beach
Europe/Rome	IT	1860257734351	Sassari
America/New_York	US	9193448655152	Woodbridge
Europe/Madrid	ES	7154647821757	Caravaca
Europe/Minsk	BY	3073065030210	Vitebsk
Africa/Freetown	SL	7399819967936	Freetown
America/Denver	US	8141694397297	Kearns
America/Bogota	CO	2948349206319	Honda
America/Cuiaba	BR	1511660290797	Nova Xavantina
Asia/Yekaterinburg	RU	3343687467122	Lesnoy
America/Sao_Paulo	BR	8624551439717	Guapimirim
Europe/Amsterdam	NL	5484655896150	Barneveld
Asia/Kolkata	IN	3976617666342	Kundla
Africa/Tunis	TN	6999277434189	Msaken
Asia/Jakarta	ID	7254427857188	Labuhan Deli
Asia/Kolkata	IN	0301038747487	Kenda
Asia/Tokyo	JP	8932073907240	Sasayama
